Ticker,Beta,Code,CoName,S17Nm,S33Nm,BetaScore
6857.T,1.9309016914798474,6857,アドバンテスト,電機・精密,電気機器,3.1946984385066077
9984.T,1.879644589104901,9984,ソフトバンクグループ,情報通信・サービスその他,情報･通信業,3.0552685586269073
5803.T,1.7712800630559478,5803,フジクラ,鉄鋼・非鉄,非鉄金属,2.7604947194874683
6506.T,1.7370236823601026,6506,安川電機,電機・精密,電気機器,2.6673103055384355
6146.T,1.7161433067179428,6146,ディスコ,機械,機械,2.61051138143358
5801.T,1.6470565724287822,5801,古河電気工業,鉄鋼・非鉄,非鉄金属,2.4225812289884674
5802.T,1.5826297330788908,5802,住友電気工業,鉄鋼・非鉄,非鉄金属,2.2473269509398732
6526.T,1.5417550548080547,6526,ソシオネクスト,電機・精密,電気機器,2.1361394039003487
6723.T,1.4973564878271728,6723,ルネサスエレクトロニクス,電機・精密,電気機器,2.015366153479525
6976.T,1.4885182380679258,6976,太陽誘電,電機・精密,電気機器,1.9913242930313049
6501.T,1.4873695576515422,6501,日立製作所,電機・精密,電気機器,1.9881996456155193
3436.T,1.4864996561869503,3436,ＳＵＭＣＯ,建設・資材,金属製品,1.9858333343904333
6920.T,1.470624647208783,6920,レーザーテック,電機・精密,電気機器,1.942650038957078
7012.T,1.461466457665247,7012,川崎重工業,自動車・輸送機,輸送用機器,1.9177378763726614
5706.T,1.4016581991760448,5706,三井金属,鉄鋼・非鉄,非鉄金属,1.7550470899141684
8035.T,1.380154533300945,8035,東京エレクトロン,電機・精密,電気機器,1.6965526879480544
6762.T,1.3761625781956894,6762,ＴＤＫ,電機・精密,電気機器,1.6856937475276725
7735.T,1.3490935309663081,7735,ＳＣＲＥＥＮホールディングス,電機・精密,電気機器,1.6120603615426046
5631.T,1.3482516994608542,5631,日本製鋼所,機械,機械,1.6097704063901308
6954.T,1.3413373308918395,6954,ファナック,電機・精密,電気機器,1.5909618991910792
5713.T,1.2923065664233844,5713,住友金属鉱山,鉄鋼・非鉄,非鉄金属,1.4575881171493525
4004.T,1.2900333360546055,4004,レゾナック・ホールディングス,素材・化学,化学,1.4514044621518618
6981.T,1.2501107848817326,6981,村田製作所,電機・精密,電気機器,1.3428068970026148
6361.T,1.248081310404995,6361,荏原製作所,機械,機械,1.3372863082568738
6504.T,1.211234210153988,6504,富士電機,電機・精密,電気機器,1.2370546033053982
8308.T,1.1949929321294013,8308,りそなホールディングス,銀行,銀行業,1.1928749805968037
8411.T,1.193738141455557,8411,みずほフィナンシャルグループ,銀行,銀行業,1.1894616914169265
8604.T,1.1789965238042857,8604,野村ホールディングス,金融（除く銀行）,証券･商品先物取引業,1.1493614539256654
7011.T,1.1749279790722174,7011,三菱重工業,機械,機械,1.138294173939219
4902.T,1.1560366512398295,4902,コニカミノルタ,電機・精密,電気機器,1.0869058697161276
6988.T,1.124139469784948,6988,日東電工,素材・化学,化学,1.0001389638106362
6503.T,1.0891301768389732,6503,三菱電機,電機・精密,電気機器,0.9049064734052394
7013.T,1.0653986886734628,7013,ＩＨＩ,機械,機械,0.840351935771037
8306.T,1.0447757173580252,8306,三菱ＵＦＪフィナンシャル・グループ,銀行,銀行業,0.7842532044724951
8331.T,1.0436053228420845,8331,千葉銀行,銀行,銀行業,0.7810694902317691
6758.T,1.0393201836481976,6758,ソニーグループ,電機・精密,電気機器,0.7694130286803356
6752.T,1.0370169289147577,6752,パナソニック　ホールディングス,電機・精密,電気機器,0.7631477012245089
6098.T,1.0284391710668346,6098,リクルートホールディングス,情報通信・サービスその他,サービス業,0.7398144324489087
8002.T,1.0241191517159114,8002,丸紅,商社・卸売,卸売業,0.7280630896833524
6305.T,1.0160076059747736,6305,日立建機,機械,機械,0.705998013900248
8750.T,1.010418859197516,8750,第一生命ホールディングス,金融（除く銀行）,保険業,0.6907954711164023
6479.T,1.0042020575150195,6479,ミネベアミツミ,電機・精密,電気機器,0.6738844895808931
8316.T,1.0030323567567643,8316,三井住友フィナンシャルグループ,銀行,銀行業,0.670702662504019
6301.T,0.9972029687234318,6301,小松製作所,機械,機械,0.6548455259200169
