Ticker,Name,Window,Passed,Signal_Level,Signal_Rank,Pass_Reason,Reject_Reason,Failed_Conditions,Conditions_Passed,Weekly_MA2_Warning,SMA25_Above_SMA75,SMA75_Up,Drop_OK,Return_OK,Green_Band_OK,Pull_Before_Latest,Rebound_Confirmed,Yellow_Band_OK,Weekly_MA2_OK,Peak_Date,Peak_High,Pullback_Date,Pullback_Low,Latest_Date,Latest_Close,Prev_Close,Return_%,Drop_From_Peak_%,Delta_from_Pull_%,SMA25,SMA75,SMA75_10d_Ago,"Within_(pull, +2%]","Within_(pull, +5%]",Data_Rows
3407.T,旭化成,60,False,,0,,Return<3%,Return<3% | 反発未確認かつ押し目安値+2%外 | 前日終値超えなし,5,False,True,True,True,False,True,True,False,False,True,2026-07-06,1906.0,2026-07-17,1804.0,2026-07-22,1857.0,1862.0,2.64,2.57,2.94,1828.54,1713.46,1672.56,False,True,
3407.T,旭化成,30,False,,0,,Return<3%,Return<3% | 反発未確認かつ押し目安値+2%外 | 前日終値超えなし,5,False,True,True,True,False,True,True,False,False,True,2026-07-06,1906.0,2026-07-17,1804.0,2026-07-22,1857.0,1862.0,2.64,2.57,2.94,1828.54,1713.46,1672.56,False,True,
4004.T,昭電工,60,False,,0,,Drop>15%,Drop>15% | 押し目安値+5%外,5,True,True,True,False,True,False,True,True,False,False,2026-05-14,20495.0,2026-07-17,13410.0,2026-07-22,15250.0,14580.0,34.39,25.59,13.72,16819.4,16023.13,15418.43,False,False,
4004.T,昭電工,30,False,,0,,Drop>15%,Drop>15% | 押し目安値+5%外,5,True,True,True,False,True,False,True,True,False,False,2026-06-19,19840.0,2026-07-17,13410.0,2026-07-22,15250.0,14580.0,30.1,23.14,13.72,16819.4,16023.13,15418.43,False,False,
4005.T,住友化学,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | 押し目安値+5%外,5,False,False,True,True,True,False,True,True,False,True,2026-05-18,625.0,2026-06-26,502.0,2026-07-22,548.0,536.4,14.05,12.32,9.16,535.51,546.74,541.8,False,False,
4005.T,住友化学,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | 押し目安値+5%外,5,False,False,True,True,True,False,True,True,False,True,2026-06-15,591.6,2026-06-26,502.0,2026-07-22,548.0,536.4,7.96,7.37,9.16,535.51,546.74,541.8,False,False,
4021.T,日産化,60,False,,0,,押し目安値+5%外,押し目安値+5%外,5,True,True,True,True,True,False,True,False,False,False,2026-07-03,8707.0,2026-07-17,7429.0,2026-07-22,7882.0,7914.0,10.47,9.48,6.1,8195.96,7373.52,7126.81,False,False,
4021.T,日産化,30,False,,0,,押し目安値+5%外,押し目安値+5%外,5,True,True,True,True,True,False,True,False,False,False,2026-07-03,8707.0,2026-07-17,7429.0,2026-07-22,7882.0,7914.0,10.47,9.48,6.1,8195.96,7373.52,7126.81,False,False,
4042.T,東ソー,60,False,,0,,押し目安値+5%外,押し目安値+5%外,6,False,True,True,True,True,False,True,True,False,True,2026-06-16,3086.0,2026-07-17,2666.0,2026-07-22,2811.0,2766.5,9.78,8.91,5.44,2837.64,2668.76,2616.35,False,False,
4042.T,東ソー,30,False,,0,,押し目安値+5%外,押し目安値+5%外,6,False,True,True,True,True,False,True,True,False,True,2026-06-16,3086.0,2026-07-17,2666.0,2026-07-22,2811.0,2766.5,9.78,8.91,5.44,2837.64,2668.76,2616.35,False,False,
4043.T,トクヤマ,60,False,,0,,Drop>15%,Drop>15% | 押し目安値+5%外,5,False,True,True,False,True,False,True,True,False,True,2026-06-04,5768.0,2026-07-17,4326.0,2026-07-22,4685.0,4593.0,23.12,18.78,8.3,4854.44,4542.11,4428.93,False,False,
4043.T,トクヤマ,30,False,,0,,押し目安値+5%外,押し目安値+5%外,6,False,True,True,True,True,False,True,True,False,True,2026-06-22,5399.0,2026-07-17,4326.0,2026-07-22,4685.0,4593.0,15.24,13.22,8.3,4854.44,4542.11,4428.93,False,False,
4061.T,電化,60,False,,0,,Drop>15%,Drop>15% | 押し目安値+5%外,5,True,True,True,False,True,False,True,True,False,False,2026-06-19,4692.0,2026-07-17,3524.0,2026-07-22,3724.0,3684.0,25.99,20.63,5.68,4137.96,4024.56,3972.39,False,False,
4061.T,電化,30,False,,0,,Drop>15%,Drop>15% | 押し目安値+5%外,5,True,True,True,False,True,False,True,True,False,False,2026-06-19,4692.0,2026-07-17,3524.0,2026-07-22,3724.0,3684.0,25.99,20.63,5.68,4137.96,4024.56,3972.39,False,False,
4063.T,信越化,60,False,,0,,押し目安値+5%外,押し目安値+5%外,5,True,True,True,True,True,False,True,False,False,False,2026-06-01,7930.0,2026-06-11,6473.0,2026-07-22,7075.0,7205.0,12.08,10.78,9.3,7212.96,7105.52,6977.29,False,False,
4063.T,信越化,30,False,,0,,押し目安値+5%外,押し目安値+5%外,5,True,True,True,True,True,False,True,False,False,False,2026-06-18,7736.0,2026-06-29,6733.0,2026-07-22,7075.0,7205.0,9.34,8.54,5.08,7212.96,7105.52,6977.29,False,False,
4183.T,三井化学,60,False,,0,,押し目安値+5%外,押し目安値+5%外,6,False,True,True,True,True,False,True,True,False,True,2026-05-27,2275.0,2026-06-11,1960.0,2026-07-22,2202.5,2151.0,3.29,3.19,12.37,2146.72,2064.12,2033.44,False,False,
4183.T,三井化学,30,False,,0,,Return<3%,Return<3% | 押し目安値+5%外,5,False,True,True,True,False,False,True,True,False,True,2026-06-15,2242.0,2026-07-13,2060.0,2026-07-22,2202.5,2151.0,1.79,1.76,6.92,2146.72,2064.12,2033.44,False,False,
4188.T,三菱ケミHD,60,False,,0,,Return<3%,Return<3%,6,False,True,True,True,False,True,True,True,False,True,2026-07-15,1228.5,2026-07-17,1144.5,2026-07-22,1195.5,1193.0,2.76,2.69,4.46,1149.38,1052.54,1017.1,False,True,
4188.T,三菱ケミHD,30,False,,0,,Return<3%,Return<3%,6,False,True,True,True,False,True,True,True,False,True,2026-07-15,1228.5,2026-07-17,1144.5,2026-07-22,1195.5,1193.0,2.76,2.69,4.46,1149.38,1052.54,1017.1,False,True,
4208.T,UBE,60,False,,0,,押し目安値+5%外,押し目安値+5%外,6,False,True,True,True,True,False,True,True,False,True,2026-06-18,3350.0,2026-06-24,3085.0,2026-07-22,3241.0,3233.0,3.36,3.25,5.06,3195.84,2827.23,2732.12,False,False,
4208.T,UBE,30,False,,0,,押し目安値+5%外,押し目安値+5%外,6,False,True,True,True,True,False,True,True,False,True,2026-06-18,3350.0,2026-06-24,3085.0,2026-07-22,3241.0,3233.0,3.36,3.25,5.06,3195.84,2827.23,2732.12,False,False,
4452.T,花王,60,True,YELLOW,1,🟡押し目接近,,,6,False,True,True,True,True,True,True,False,True,True,2026-07-08,3360.0,2026-07-10,3190.0,2026-07-22,3230.0,3270.0,4.02,3.87,1.25,3213.3,3071.07,3041.82,True,True,
4452.T,花王,30,True,YELLOW,1,🟡押し目接近,,,6,False,True,True,True,True,True,True,False,True,True,2026-07-08,3360.0,2026-07-10,3190.0,2026-07-22,3230.0,3270.0,4.02,3.87,1.25,3213.3,3071.07,3041.82,True,True,
4901.T,富士フイルム,60,False,,0,,Return<3%,Return<3% | 反発未確認かつ押し目安値+2%外 | 前日終値超えなし,5,False,True,True,True,False,True,True,False,False,True,2026-07-07,3705.0,2026-07-09,3539.0,2026-07-22,3665.0,3671.0,1.09,1.08,3.56,3522.52,3305.85,3221.03,False,True,
4901.T,富士フイルム,30,False,,0,,Return<3%,Return<3% | 反発未確認かつ押し目安値+2%外 | 前日終値超えなし,5,False,True,True,True,False,True,True,False,False,True,2026-07-07,3705.0,2026-07-09,3539.0,2026-07-22,3665.0,3671.0,1.09,1.08,3.56,3522.52,3305.85,3221.03,False,True,
4911.T,資生堂,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | 押し目安値+5%外,3,False,False,False,True,True,False,True,False,False,True,2026-05-08,3437.0,2026-06-23,2451.0,2026-07-22,3040.0,3213.0,13.06,11.55,24.03,2746.08,2907.05,2929.42,False,False,
4911.T,資生堂,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | 押し目日が最新日 | 前日終値超えなし,3,False,False,False,True,True,True,False,False,True,True,2026-07-21,3274.0,2026-07-22,3031.0,2026-07-22,3040.0,3213.0,7.7,7.15,0.3,2746.08,2907.05,2929.42,True,True,
6988.T,日東電工,60,False,,0,,Return<3%,Return<3%,6,False,True,True,True,False,True,True,True,False,True,2026-07-15,3367.0,2026-07-17,3201.0,2026-07-22,3294.0,3284.0,2.22,2.17,2.91,3208.64,3144.2,3132.91,False,True,
6988.T,日東電工,30,False,,0,,Return<3%,Return<3%,6,False,True,True,True,False,True,True,True,False,True,2026-07-15,3367.0,2026-07-17,3201.0,2026-07-22,3294.0,3284.0,2.22,2.17,2.91,3208.64,3144.2,3132.91,False,True,
5019.T,,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | 押し目安値+5%外,4,False,False,False,True,True,False,True,True,False,True,2026-05-15,1447.5,2026-07-01,1175.5,2026-07-22,1316.0,1292.5,9.99,9.08,11.95,1243.02,1352.18,1385.77,False,False,
5019.T,,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | 押し目安値+5%外,4,False,False,False,True,True,False,True,True,False,True,2026-06-11,1369.5,2026-07-01,1175.5,2026-07-22,1316.0,1292.5,4.07,3.91,11.95,1243.02,1352.18,1385.77,False,False,
5020.T,ENEOS,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | 押し目安値+5%外,4,False,False,False,True,True,False,True,True,False,True,2026-05-18,1397.5,2026-06-30,1179.5,2026-07-22,1320.0,1300.5,5.87,5.55,11.91,1243.46,1301.65,1319.14,False,False,
5020.T,ENEOS,30,False,,0,,ピーク後データなし,,0,False,False,False,False,False,False,False,False,False,True,2026-07-22,1326.0,,,,,,,,,,,,,,
5101.T,横浜ゴム,60,False,,0,,押し目安値+5%外,押し目安値+5%外,5,False,True,True,True,True,False,True,False,False,True,2026-06-19,8168.0,2026-06-24,7174.0,2026-07-22,7704.0,7839.0,6.02,5.68,7.39,7622.44,6946.05,6741.29,False,False,
5101.T,横浜ゴム,30,False,,0,,押し目安値+5%外,押し目安値+5%外,5,False,True,True,True,True,False,True,False,False,True,2026-06-19,8168.0,2026-06-24,7174.0,2026-07-22,7704.0,7839.0,6.02,5.68,7.39,7622.44,6946.05,6741.29,False,False,
5108.T,ブリヂストン,60,False,,0,,Return<3%,Return<3% | 押し目日が最新日 | 前日終値超えなし,4,False,True,True,True,False,True,False,False,True,True,2026-07-21,3809.0,2026-07-22,3731.0,2026-07-22,3769.0,3778.0,1.06,1.05,1.02,3544.72,3428.65,3380.83,True,True,
5108.T,ブリヂストン,30,False,,0,,Return<3%,Return<3% | 押し目日が最新日 | 前日終値超えなし,4,False,True,True,True,False,True,False,False,True,True,2026-07-21,3809.0,2026-07-22,3731.0,2026-07-22,3769.0,3778.0,1.06,1.05,1.02,3544.72,3428.65,3380.83,True,True,
5201.T,AGC,60,False,,0,,Drop>15%,Drop>15% | 押し目安値+5%外,5,True,True,True,False,True,False,True,True,False,False,2026-06-03,8315.0,2026-07-17,5997.0,2026-07-22,6344.0,6257.0,31.07,23.7,5.79,6822.56,6469.33,6361.13,False,False,
5201.T,AGC,30,False,,0,,Drop>15%,Drop>15% | 押し目安値+5%外,5,True,True,True,False,True,False,True,True,False,False,2026-06-19,7800.0,2026-07-17,5997.0,2026-07-22,6344.0,6257.0,22.95,18.67,5.79,6822.56,6469.33,6361.13,False,False,
5214.T,日電硝,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | Drop>15% | 押し目安値+5%外,3,True,False,False,False,True,False,True,True,False,False,2026-04-28,8377.0,2026-07-17,5431.0,2026-07-22,5718.0,5638.0,46.5,31.74,5.28,6237.4,6691.2,6745.41,False,False,
5214.T,日電硝,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | Drop>15% | 押し目安値+5%外,3,True,False,False,False,True,False,True,True,False,False,2026-06-22,7014.0,2026-07-17,5431.0,2026-07-22,5718.0,5638.0,22.67,18.48,5.28,6237.4,6691.2,6745.41,False,False,
5233.T,太平洋セメ,60,False,,0,,押し目安値+5%外,押し目安値+5%外,6,False,True,True,True,True,False,True,True,False,True,2026-05-29,4657.0,2026-07-13,3822.0,2026-07-22,4203.0,4092.0,10.8,9.75,9.97,4068.84,3970.71,3908.93,False,False,
5233.T,太平洋セメ,30,False,,0,,押し目安値+5%外,押し目安値+5%外,6,False,True,True,True,True,False,True,True,False,True,2026-06-16,4457.0,2026-07-13,3822.0,2026-07-22,4203.0,4092.0,6.04,5.7,9.97,4068.84,3970.71,3908.93,False,False,
5301.T,東海カーボン,60,True,GREEN,2,🟢反発確認,,,7,True,True,True,True,True,True,True,True,False,False,2026-06-05,1913.0,2026-07-17,1591.5,2026-07-22,1649.0,1638.0,16.01,13.8,3.61,1701.64,1493.52,1400.37,False,True,
5301.T,東海カーボン,30,True,GREEN,2,🟢反発確認,,,7,True,True,True,True,True,True,True,True,False,False,2026-06-12,1853.0,2026-07-17,1591.5,2026-07-22,1649.0,1638.0,12.37,11.01,3.61,1701.64,1493.52,1400.37,False,True,
5332.T,TOTO,60,False,,0,,Drop>15%,Drop>15% | 押し目安値+5%外,5,True,True,True,False,True,False,True,True,False,False,2026-06-23,9500.0,2026-07-17,7229.0,2026-07-22,7606.0,7533.0,24.9,19.94,5.22,8283.04,7120.28,6812.52,False,False,
5332.T,TOTO,30,False,,0,,Drop>15%,Drop>15% | 押し目安値+5%外,5,True,True,True,False,True,False,True,True,False,False,2026-06-23,9500.0,2026-07-17,7229.0,2026-07-22,7606.0,7533.0,24.9,19.94,5.22,8283.04,7120.28,6812.52,False,False,
5333.T,日本ガイシ,60,False,,0,,Drop>15%,Drop>15% | 押し目安値+5%外,5,True,True,True,False,True,False,True,True,False,False,2026-06-25,7894.0,2026-07-17,5814.0,2026-07-22,6219.0,6109.0,26.93,21.22,6.97,7095.64,5932.48,5595.64,False,False,
5333.T,日本ガイシ,30,False,,0,,Drop>15%,Drop>15% | 押し目安値+5%外,5,True,True,True,False,True,False,True,True,False,False,2026-06-25,7894.0,2026-07-17,5814.0,2026-07-22,6219.0,6109.0,26.93,21.22,6.97,7095.64,5932.48,5595.64,False,False,
5401.T,日本製鉄,60,False,,0,,ピーク後データなし,,0,False,False,False,False,False,False,False,False,False,True,2026-07-22,603.4,,,,,,,,,,,,,,
5401.T,日本製鉄,30,False,,0,,ピーク後データなし,,0,False,False,False,False,False,False,False,False,False,True,2026-07-22,603.4,,,,,,,,,,,,,,
5406.T,神戸製鋼,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | 押し目安値+5%外,4,False,False,False,True,True,False,True,True,False,True,2026-05-11,2052.0,2026-07-02,1789.0,2026-07-22,1984.5,1969.5,3.4,3.29,10.93,1911.62,1928.85,1934.17,False,False,
5406.T,神戸製鋼,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | Return<3% | 押し目安値+5%外,3,False,False,False,True,False,False,True,True,False,True,2026-06-18,2004.5,2026-07-02,1789.0,2026-07-22,1984.5,1969.5,1.01,1.0,10.93,1911.62,1928.85,1934.17,False,False,
5411.T,JFEHD,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | 押し目安値+5%外,3,False,False,False,True,True,False,True,False,False,True,2026-05-08,1814.5,2026-06-26,1535.0,2026-07-22,1714.5,1739.0,5.83,5.51,11.69,1623.24,1678.23,1705.38,False,False,
5411.T,JFEHD,30,False,,0,,ピーク後データなし,,0,False,False,False,False,False,False,False,False,False,True,2026-07-22,1747.5,,,,,,,,,,,,,,
3436.T,SUMCO,60,False,,0,,Drop>15%,Drop>15% | 反発未確認かつ押し目安値+2%外 | 前日終値超えなし,5,True,True,True,False,True,True,True,False,False,False,2026-07-13,5939.0,2026-07-21,3621.0,2026-07-22,3785.0,3900.0,56.91,36.27,4.53,4405.24,3447.79,3065.37,False,True,
3436.T,SUMCO,30,False,,0,,Drop>15%,Drop>15% | 反発未確認かつ押し目安値+2%外 | 前日終値超えなし,5,True,True,True,False,True,True,True,False,False,False,2026-07-13,5939.0,2026-07-21,3621.0,2026-07-22,3785.0,3900.0,56.91,36.27,4.53,4405.24,3447.79,3065.37,False,True,
5706.T,三井金属,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | Drop>15% | 押し目安値+5%外,4,True,False,True,False,True,False,True,True,False,False,2026-05-27,57700.0,2026-07-17,28595.0,2026-07-22,33600.0,31290.0,71.73,41.77,17.5,39747.6,41850.27,41421.53,False,False,
5706.T,三井金属,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | Drop>15% | 押し目安値+5%外,4,True,False,True,False,True,False,True,True,False,False,2026-06-23,54440.0,2026-07-17,28595.0,2026-07-22,33600.0,31290.0,62.02,38.28,17.5,39747.6,41850.27,41421.53,False,False,
5711.T,三菱マテ,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | Drop>15% | 押し目安値+5%外,3,False,False,False,False,True,False,True,True,False,True,2026-05-13,6113.0,2026-07-17,3854.0,2026-07-22,4204.0,4124.0,45.41,31.23,9.08,4389.64,4942.29,5071.43,False,False,
5711.T,三菱マテ,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | Drop>15% | 押し目安値+5%外,3,False,False,False,False,True,False,True,True,False,True,2026-06-16,5050.0,2026-07-17,3854.0,2026-07-22,4204.0,4124.0,20.12,16.75,9.08,4389.64,4942.29,5071.43,False,False,
5713.T,住友金属鉱山,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | Drop>15% | 押し目安値+5%外,3,False,False,False,False,True,False,True,True,False,True,2026-05-15,11180.0,2026-07-17,6578.0,2026-07-22,7521.0,7317.0,48.65,32.73,14.34,7722.56,8936.07,9196.56,False,False,
5713.T,住友金属鉱山,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | Drop>15% | 押し目安値+5%外,3,False,False,False,False,True,False,True,True,False,True,2026-06-18,9406.0,2026-07-17,6578.0,2026-07-22,7521.0,7317.0,25.06,20.04,14.34,7722.56,8936.07,9196.56,False,False,
5714.T,DOWA,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | Drop>15% | 押し目安値+5%外,3,False,False,False,False,True,False,True,True,False,True,2026-05-15,12380.0,2026-07-17,7725.0,2026-07-22,8457.0,8271.0,46.39,31.69,9.48,8750.6,9552.71,9672.89,False,False,
5714.T,DOWA,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | 押し目安値+5%外,4,False,False,False,True,True,False,True,True,False,True,2026-06-17,9927.0,2026-07-17,7725.0,2026-07-22,8457.0,8271.0,17.38,14.81,9.48,8750.6,9552.71,9672.89,False,False,
5801.T,古河電工,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | Drop>15% | 押し目安値+5%外,4,True,False,True,False,True,False,True,True,False,False,2026-05-27,6241.0,2026-07-17,3079.0,2026-07-22,3525.0,3419.0,77.05,43.52,14.49,4165.64,4512.08,4441.16,False,False,
5801.T,古河電工,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | Drop>15% | 押し目安値+5%外,4,True,False,True,False,True,False,True,True,False,False,2026-06-22,5879.0,2026-07-17,3079.0,2026-07-22,3525.0,3419.0,66.78,40.04,14.49,4165.64,4512.08,4441.16,False,False,
5802.T,住友電工,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | Drop>15% | 押し目安値+5%外,4,True,False,True,False,True,False,True,True,False,False,2026-06-03,3712.5,2026-07-17,2151.5,2026-07-22,2451.0,2336.5,51.47,33.98,13.92,2736.74,2757.87,2750.78,False,False,
5802.T,住友電工,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | Drop>15% | 押し目安値+5%外,4,True,False,True,False,True,False,True,True,False,False,2026-06-23,3586.25,2026-07-17,2151.5,2026-07-22,2451.0,2336.5,46.32,31.66,13.92,2736.74,2757.87,2750.78,False,False,
5803.T,フジクラ,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | Drop>15% | 押し目安値+5%外,4,True,False,True,False,True,False,True,True,False,False,2026-05-14,7933.0,2026-06-11,3888.0,2026-07-22,4751.0,4672.0,66.98,40.11,22.2,5340.0,5352.37,5288.62,False,False,
5803.T,フジクラ,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | Drop>15% | 押し目安値+5%外,4,True,False,True,False,True,False,True,True,False,False,2026-06-23,7068.0,2026-07-17,4280.0,2026-07-22,4751.0,4672.0,48.77,32.78,11.0,5340.0,5352.37,5288.62,False,False,
2768.T,双日,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | Drop>15% | 押し目安値+5%外,3,False,False,False,False,True,False,True,True,False,True,2026-05-01,6400.0,2026-06-11,4944.0,2026-07-22,5389.0,5277.0,18.76,15.8,9.0,5219.2,5577.2,5725.61,False,False,
2768.T,双日,30,False,,0,,ピーク後データなし,,0,False,False,False,False,False,False,False,False,False,True,2026-07-22,5453.0,,,,,,,,,,,,,,
8001.T,伊藤忠,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | 押し目安値+5%外,4,False,False,False,True,True,False,True,True,False,True,2026-05-13,2110.0,2026-06-11,1802.0,2026-07-22,1964.0,1946.5,7.43,6.92,8.99,1878.18,1931.55,1948.67,False,False,
8001.T,伊藤忠,30,False,,0,,ピーク後データなし,,0,False,False,False,False,False,False,False,False,False,True,2026-07-22,1972.5,,,,,,,,,,,,,,
8002.T,丸紅,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | 押し目安値+5%外,4,False,False,False,True,True,False,True,True,False,True,2026-05-01,6160.0,2026-06-25,4570.0,2026-07-22,5260.0,5194.0,17.11,14.61,15.1,4901.64,5326.52,5407.71,False,False,
8002.T,丸紅,30,False,,0,,ピーク後データなし,,0,False,False,False,False,False,False,False,False,False,True,2026-07-22,5338.0,,,,,,,,,,,,,,
8015.T,豊田通商,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | 押し目安値+5%外,3,False,False,False,True,True,False,True,False,False,True,2026-05-15,7559.0,2026-06-11,5816.0,2026-07-22,6454.0,6504.0,17.12,14.62,10.97,6152.2,6411.95,6412.48,False,False,
8015.T,豊田通商,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | Return<3% | 押し目安値+5%外,2,False,False,False,True,False,False,True,False,False,True,2026-06-15,6594.0,2026-06-29,5903.0,2026-07-22,6454.0,6504.0,2.17,2.12,9.33,6152.2,6411.95,6412.48,False,False,
8031.T,三井物産,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | Drop>15% | 押し目安値+5%外,3,False,False,False,False,True,False,True,True,False,True,2026-05-15,6225.0,2026-07-01,4407.0,2026-07-22,4911.0,4824.0,26.76,21.11,11.44,4644.96,5310.91,5519.2,False,False,
8031.T,三井物産,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | Return<3% | 押し目安値+5%外,3,False,False,False,True,False,False,True,True,False,True,2026-06-15,4988.0,2026-07-01,4407.0,2026-07-22,4911.0,4824.0,1.57,1.54,11.44,4644.96,5310.91,5519.2,False,False,
8053.T,住友商事,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | Drop>15% | 押し目安値+5%外,4,False,False,True,False,True,False,True,True,False,True,2026-05-13,1943.75,2026-07-17,1489.0,2026-07-22,1604.0,1573.5,21.18,17.48,7.72,1576.59,1624.01,1609.73,False,False,
8053.T,住友商事,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | 押し目安値+5%外,5,False,False,True,True,True,False,True,True,False,True,2026-06-17,1661.25,2026-07-17,1489.0,2026-07-22,1604.0,1573.5,3.57,3.45,7.72,1576.59,1624.01,1609.73,False,False,
8058.T,三菱商事,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | Drop>15% | 押し目安値+5%外,3,False,False,False,False,True,False,True,True,False,True,2026-05-15,6012.0,2026-07-01,4286.0,2026-07-22,4888.0,4664.0,23.0,18.7,14.05,4501.64,4927.15,5059.44,False,False,
8058.T,三菱商事,30,False,,0,,ピーク後データなし,,0,False,False,False,False,False,False,False,False,False,True,2026-07-22,4947.0,,,,,,,,,,,,,,
1721.T,,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | Drop>15%,5,True,False,True,False,True,True,True,True,False,False,2026-05-12,6211.0,2026-07-17,5083.0,2026-07-22,5229.0,5197.0,18.78,15.81,2.87,5371.2,5407.25,5387.65,False,True,
1721.T,,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75,6,True,False,True,True,True,True,True,True,False,False,2026-07-03,5625.0,2026-07-17,5083.0,2026-07-22,5229.0,5197.0,7.57,7.04,2.87,5371.2,5407.25,5387.65,False,True,
1801.T,大成建,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | Drop>15% | 押し目安値+5%外,2,True,False,False,False,True,False,True,False,False,False,2026-05-12,18870.0,2026-06-02,12670.0,2026-07-22,13630.0,13645.0,38.44,27.77,7.58,14190.6,14922.13,15285.73,False,False,
1801.T,大成建,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | 反発未確認かつ押し目安値+2%外 | 前日終値超えなし,4,True,False,False,True,True,True,True,False,False,False,2026-07-06,15425.0,2026-07-21,13110.0,2026-07-22,13630.0,13645.0,13.17,11.64,3.97,14190.6,14922.13,15285.73,False,True,
1802.T,清水建,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | Drop>15% | 押し目安値+5%外,3,False,False,False,False,True,False,True,True,False,True,2026-05-13,4018.0,2026-06-11,3017.0,2026-07-22,3261.0,3242.0,23.21,18.84,8.09,3240.92,3411.95,3494.48,False,False,
1802.T,清水建,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き,5,False,False,False,True,True,True,True,True,False,True,2026-07-07,3433.0,2026-07-17,3146.0,2026-07-22,3261.0,3242.0,5.27,5.01,3.66,3240.92,3411.95,3494.48,False,True,
1803.T,飛島建,60,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き | Drop>15%,4,True,False,False,False,True,True,True,True,False,False,2026-05-12,3544.0,2026-06-11,2371.0,2026-07-22,2473.5,2463.5,43.28,30.21,4.32,2529.08,2693.97,2748.47,False,True,
1803.T,飛島建,30,False,,0,,SMA25<=SMA75,SMA25<=SMA75 | SMA75下向き,5,True,False,False,True,True,True,True,True,False,False,2026-07-07,2742.5,2026-07-17,2373.5,2026-07-22,2473.5,2463.5,10.88,9.81,4.21,2529.08,2693.97,2748.47,False,True,
1808.T,長谷工,60,False,,0,,SMA75下向き,SMA75下向き | 反発未確認かつ押し目安値+2%外 | 前日終値超えなし,5,False,True,False,True,True,True,True,False,False,True,2026-07-06,2898.0,2026-07-13,2731.0,2026-07-22,2811.5,2829.0,3.08,2.98,2.95,2789.98,2765.92,2785.1,False,True,
1808.T,長谷工,30,False,,0,,SMA75下向き,SMA75下向き | 反発未確認かつ押し目安値+2%外 | 前日終値超えなし,5,False,True,False,True,True,True,True,False,False,True,2026-07-06,2898.0,2026-07-13,2731.0,2026-07-22,2811.5,2829.0,3.08,2.98,2.95,2789.98,2765.92,2785.1,False,True,
